"geneSym","meta2d_pvalue","meta2d_BH.Q","meta2d_period","meta2d_phase","meta2d_Base","meta2d_AMP","meta2d_rAMP","ZT0","ZT04","ZT08","ZT12","ZT16","ZT20"
"Saraf",0.00079077901331448,0.0353506571412231,24,9.24727648207818,373.267774555833,42.7140351721498,0.11443268903397,340.695925986,382.979760507,421.824838043,402.419512711,349.768602726,341.918007362
"Aldh9a1",0.000792495627264578,0.0353506571412231,24,9.01413384896976,471.742961681333,53.346436799023,0.113083694156012,445.1090631885,487.4829185505,547.1615637015,490.8166107125,439.5700564365,420.3175574985
"Klf10",0.000799822489061741,0.0353506571412231,24,9.3095250388795,305.460302161083,40.9252280920661,0.133978876477652,287.3373929265,326.5942988955,340.3592424865,341.698923987,280.723660698,256.048293973
"Ankrd24",0.000800949172478194,0.0353506571412231,24,3.68401469190059e-05,210.473692226,40.7815769681553,0.193760923452444,246.877518429,205.194024741,188.785419101,172.6464808115,203.4738782805,245.864831993
"Lcmt2",0.00080144079880673,0.0353506571412231,24,8.99785850429047,123.977613201333,17.3910549510901,0.140275768358663,116.9019162555,130.186956537,147.679898516,130.0848454765,114.9976128285,104.0144495945
"Myl6",0.000806064718006594,0.0353506571412231,24,8.9298720299715,123.005313923583,22.7219301386635,0.184723158812305,110.310612591,131.774682729,153.125497889,127.5429831985,119.4742835625,95.8038235715
"Btbd8",0.000807587463683812,0.0353506571412231,24,3.68401469190059e-05,294.191305454417,96.9164581232303,0.329433454783887,360.8590715805,295.1480347965,226.4744909395,225.7004467865,262.938458223,394.0273304005
"Mboat1",0.000807597452902598,0.0353506571412231,24,3.68401469190059e-05,61.615077142,17.8250639459168,0.289297113186056,85.728797415,73.326913626,49.663554005,42.5897928435,54.9633401265,63.418064836
"Snx8",0.000812986842183783,0.0353506571412231,24,19.9999631598531,1018.06414650383,112.976159297561,0.110971552908072,977.591603055,896.2200634065,891.1354544255,982.273642034,1121.330418783,1239.833697319
"Skp2",0.000813976060924704,0.0353506571412231,24,17.6138434666848,242.343156201583,62.6116610077998,0.258359517921434,227.206986207,194.9276855025,196.8772835395,227.3027637405,328.8250930305,278.9191251895
"Zer1",0.000814176715062231,0.0353506571412231,24,3.68401469190059e-05,727.017671467,104.213612438379,0.143343988087791,784.374135744,754.2981328305,647.490779674,635.6564025825,718.956244335,821.330333636
"Aph1b",0.000815019925394567,0.0353506571412231,24,19.9999631598531,129.564678993333,38.8852609965655,0.300122389054554,136.4427036105,103.016543028,88.562018337,116.357452892,140.5749320685,192.434424024
"Bdnf",0.000815228690713932,0.0353506571412231,24,16.819374033488,108.52838725075,29.6817341513738,0.273492815135965,93.820696032,83.4753311055,93.8747440155,120.9520220925,146.880796593,112.166733666
"Mtrf1",0.000815335925105742,0.0353506571412231,24,20.9999631598531,232.12287665675,35.6477541380906,0.153572774263023,259.3911379275,208.939381074,190.312355537,221.4659885415,246.280356726,266.3480401345
"Enox2",0.000817618751748017,0.0353506571412231,24,20.9999631598531,863.259410562667,122.356131273599,0.141737384819064,1000.222798191,822.7143888525,759.168474968,790.4324468415,851.4124974765,955.6058570465
"Tmem86a",0.000818101138364669,0.0353506571412231,24,9.361340791842,63.4338223716667,21.2013674044615,0.334228123291074,50.647597386,64.9490471625,84.490187841,78.459580181,63.0697345125,38.986787147
"Ppih",0.000818524848231972,0.0353506571412231,24,20.9999631598531,256.21302106625,39.95114873938,0.155929423778387,266.8388891595,244.726398828,214.6824569195,222.522835123,283.976319075,304.5312272925
"Malt1",0.000820567498181823,0.0353506571412231,24,20.9999631598531,567.0743869165,68.912871131963,0.121523512121012,588.791997663,548.8230663525,497.1601718895,514.6105655175,595.4751718455,657.585348231
"Psmd11",0.000820573886460063,0.0353506571412231,24,9.07337942029521,610.9469239585,62.6217318791168,0.10249946341226,564.220504941,633.825284481,683.862421709,644.680131892,578.3854071135,560.7077936145
"BC049715",0.000823911481605322,0.0353506571412231,24,9.16307765175632,60.5063383630833,14.3485428936165,0.237141153832753,51.3083726895,56.6291256045,79.3846483765,67.8417411005,61.263744855,46.6103975525
"Ren2",0.000829284485066251,0.0353938861391938,24,9.10547822717873,13.675909708,8.35037109307998,0.610589808749268,8.526999984,14.5873880475,24.3340561735,17.8398783485,10.953323559,5.8138121355
"9130230L23Rik",0.00083172193181591,0.0353938861391938,24,9.48163855416539,162.146520621333,48.8973948759318,0.301563022681959,131.5847371245,158.9775477705,212.2592277295,200.57400697,157.421566203,112.0620379305
"Rab11b",0.000832009149840829,0.0353938861391938,24,9.25998938263953,574.367915786584,75.3212071449875,0.131137560220154,521.268300417,596.1390792135,653.4116330685,625.3341522575,545.3807518425,504.6735779205
"Srsf9",0.000832361133134452,0.0353938861391938,24,9.09905973296801,259.917267593,37.299583107789,0.143505598736117,229.730843556,277.563955293,296.652488768,282.1149831465,247.2585085875,226.182826207
"Dclk3",0.000834955423422268,0.0353938861391938,24,18.2471097740113,605.222254330334,141.753896440496,0.234217918171802,517.844798622,375.506720739,466.605790142,681.3193842385,787.481827041,802.5750051995
"Hpn",0.000836223575694683,0.0353938861391938,24,8.97700235012222,638.03185791925,76.5355357174457,0.119955664858246,593.14817256,687.645469665,707.9487039395,697.29064965,576.7570305015,565.4011211995
"Pde9a",0.000842265129292974,0.0353938861391938,24,20.9999631598531,1665.10632641367,688.379176450325,0.413414546284841,1920.7864289595,1552.370869173,905.645450661,1153.943077566,1995.8316092115,2462.060522911
"n/a_444",0.000842271891202118,0.0353938861391938,24,9.09882676624511,13.7165203735,8.36297670242445,0.609701037486265,8.526999984,14.8310520405,24.3340561735,17.8398783485,10.953323559,5.8138121355
"4932416H05Rik",0.000844113307477468,0.0353938861391938,24,9.1564753585231,47.80026918575,7.86037700474599,0.164442107516191,43.498515777,46.6939525335,57.9355461715,51.9490115595,47.2626749445,39.4619141285
"5730409E04Rik",0.000845759370085686,0.0353938861391938,24,19.9999748844132,87.0715641850834,11.6486056144205,0.133781972604278,89.0490989865,76.6350664035,71.34235839,88.078022961,94.540364328,102.7844740415
"Sycp1",0.000846208919762059,0.0353938861391938,24,18.2586356013582,40.3950353138333,5.26949276501443,0.130449019887597,34.6650150555,34.43513508,34.4054967865,39.646783695,50.9210625255,48.2967187405
"Ndufs7",0.000846715091962769,0.0353938861391938,24,9.17620005689781,415.992359857,54.4058277952347,0.130785641865964,373.0335187815,433.532064921,477.1839874655,450.664257296,385.1518399875,376.3884906905
"Mcm10",0.000847343554816415,0.0353938861391938,24,9.21524404550157,295.237839135333,75.0891050026518,0.254334285952526,263.4708137595,286.8104403405,401.1347106945,345.519356955,242.57419593,231.9175171325
"Gnb2",0.000852540535992818,0.0355505061197277,24,9.27931734417565,432.135324974167,75.9480414735616,0.17575059728825,368.593262919,453.2914474635,509.697651523,483.552270098,407.4778657995,370.199452042
"Ppt1",0.000859650625550601,0.0356948301622767,24,3.68401469190059e-05,271.056173674167,57.004310798059,0.21030441780892,307.778384688,285.044815536,228.01717872,228.0323280985,254.031525021,323.4328099815
"Ddx39b",0.000860361526650699,0.0356948301622767,24,8.91507085373203,477.382126141917,68.0157762419411,0.142476587449194,415.593997365,514.899890316,543.821649576,509.7226780895,461.688440325,418.56610118
"2810047C21Rik1",0.000863775742519501,0.0357760472378102,24,23.0000368401469,16.5146174003333,5.47827527478874,0.331722809072051,18.9711613065,14.2081293975,11.805563263,11.3790969065,19.487286333,23.2364671955
"Atp5b",0.000875189223817241,0.0361269286154206,24,7.80008176348461,171.1964510945,22.6674016977244,0.132405792017336,160.0327837125,183.246592473,200.176609936,172.585494571,160.295794356,150.8414315185
"Marc1",0.000876665870099047,0.0361271651602394,24,8.02839626187494,563.815833952167,73.0742056814944,0.129606515605048,537.428401443,592.984193991,651.814828316,598.055253891,499.082409594,503.529916478
"Atp5o",0.000879336719182611,0.0361654088801199,24,9.31989784586631,189.584102823083,25.7444843193764,0.135794530954954,172.859972238,200.97901332,216.121551593,207.941505004,174.389850474,165.2127243095
"Srgap3",0.000881592301817946,0.0361654088801199,24,20.9999631598531,1085.78756045383,556.717349175303,0.512731375318583,1637.389764465,857.9433870285,591.633958581,789.7133601945,1041.472742943,1596.572149511
"Syf2",0.000882011315467279,0.0361654088801199,24,10.0961264534542,183.922761087,25.8784687988685,0.140702915973665,167.003583801,194.3146152825,207.230222886,206.0999143115,172.40761272,156.480617521
"Fem1a",0.000887136505084651,0.0362470652872097,24,9.39414622362805,281.611719828583,33.1859781462979,0.117843029283363,262.91379864,294.123254394,319.9731298375,307.548754861,250.8704879025,254.2408933365
"Pcsk9",0.000888114187254874,0.0362470652872097,24,9.14896674534819,820.124264836083,124.698152298731,0.15204787572485,755.7359595315,821.3920634475,992.234854079,891.661963978,745.162118817,714.5586291635
"P2ry2",0.00088897577915048,0.0362470652872097,24,7.64351111414358,572.05609737525,90.0449167679163,0.157405746011741,515.6939536845,630.270573447,666.01211808,587.4773154615,537.957340983,494.9252825955
"Mrpl54",0.000893006605118929,0.0362470652872097,24,9.69689637501863,113.391026846083,14.1847656253485,0.125096015265854,109.612385913,118.5687346245,127.433424183,124.8955628055,106.0865847795,93.749468771
"Txnl4a",0.000894422768586756,0.0362470652872097,24,9.23678360641021,500.600405403167,53.5335391109719,0.106938665117256,454.296075651,504.349615077,560.2598187005,535.107206706,488.2725753555,461.317140929
"Etaa1",0.000895635809522677,0.0362470652872097,24,20.9999631598531,118.348506620583,25.8472894026956,0.218399793463893,135.106635012,112.3238672445,92.237449851,101.63887119,122.941408608,145.842807818
"Faf2",0.000896432930818647,0.0362470652872097,24,7.94303796970112,909.343928026917,108.080842806374,0.118855847029063,836.45660355,952.7332992,1035.3740678105,940.205833278,855.8618692305,835.4318950925
"n/a_464",0.00089780872242462,0.0362470652872097,24,19.6528280362734,297.216177435833,57.405486457268,0.193143882518513,292.960657725,272.0903518995,226.967718407,264.663373262,371.131660791,355.4833025305
"Asap2",0.000898761386458058,0.0362470652872097,24,21.9999631598531,2261.54861433375,1287.07661081554,0.569112953247175,3265.267983744,2626.955255085,974.362034484,1124.677129741,2285.6925325965,3292.336750352
"Rpl13a",0.000899125976891901,0.0362470652872097,24,8.89938002221897,115.674816408417,18.2734696732454,0.157972757084193,102.54336828,124.2712233765,139.0385658535,120.1508636155,109.7463373095,98.2985400155
"Mfhas1",0.000900236546769184,0.0362470652872097,24,19.9999631598531,1479.2151762655,212.934678899873,0.143951118347405,1435.2200069295,1385.113671852,1244.5501420805,1326.6470086585,1652.1073098285,1831.652918244
"Alms1",0.000902693956188361,0.0362865241537518,24,23.0000368401469,334.49079074325,75.3823449634441,0.225364485509278,360.4958216625,331.985326326,266.397677517,257.7193731195,370.462157079,419.8843887555
"Zfp563",0.000904415842259643,0.0362963357871554,24,20.9999631598531,298.775593008917,32.0480455171577,0.107264603491896,317.2529814945,287.968783452,267.726414462,277.892268044,305.3037187905,336.5093918105
"Haus6",0.000908336446939773,0.0363349372529117,24,20.9999631598531,147.810559415417,26.3063830240036,0.177973638203143,157.61306796,145.2793454685,111.23626438,134.824873443,162.4624699005,175.4473353405
"C230024C17Rik",0.000911815310638997,0.0363610771360742,24,8.11649647396703,89.96415289625,68.0832965994427,0.75678250066956,67.118978964,106.1636077755,173.7301038935,127.003449481,36.7628538045,29.005923459
"Wrn",0.00091231586136109,0.0363610771360742,24,19.9999631598531,953.6288659025,161.090746884626,0.168923941634435,1024.834996452,873.8423857425,787.725208778,876.490591612,1031.909955519,1126.9700573115
"Rps4x",0.000913431236226447,0.0363610771360742,24,6.90272228040261,51.8255783945833,8.16580316445149,0.157563184385125,48.7541322555,59.214106878,58.3859638085,53.6087787945,48.288600021,42.70188861
"Ipo11",0.00091543385330406,0.0363818298883511,24,19.9999631598531,1138.32947649392,152.673554899709,0.134120707626712,1160.2576918305,1080.605294145,971.4771788325,1050.7569390075,1213.083911694,1353.795843454
"Map1lc3b",0.000917676554420876,0.0364120417659631,24,8.98096877155973,304.092352085917,49.2505410534849,0.161959157195673,266.5394567115,322.468821597,364.0154009445,320.4339530535,293.734294206,257.362186003
"Slc5a10",0.000921803411938926,0.0364815083530148,24,6.82922017683904,94.5562550070833,22.9521792732242,0.242735705549092,88.9934940435,119.2171506405,116.046775868,91.89138401,79.7346607545,71.454064726
"P4htm",0.00092239797594651,0.0364815083530148,24,7.57394199879336,103.84429666325,27.1332494953111,0.261287816155179,93.32406567,123.64540647,132.234948948,109.9986936055,87.603384339,76.259280947
"Kifc3",0.000928612604851553,0.0365667898694244,24,20.9999631598531,1143.47559595142,235.242542803737,0.205725897112834,1152.0769324335,1109.589424941,846.3498614895,979.31068256,1302.2417957235,1471.284878561
"Zfp273",0.000930276436400201,0.0365667898694244,24,20.9999631598531,87.6841992651667,19.9603050568074,0.227638562296102,100.969014816,78.7906645965,67.0250743695,79.5000123965,87.21812937,112.6023000425
"Wdr60",0.000930509493440423,0.0365667898694244,24,20.9999631598531,278.20856337975,62.7781535513773,0.225651406228234,301.801226736,266.9380622505,206.613108447,236.9704496185,303.124758705,353.8037745215
"Rad23b",0.000937613028412554,0.0367323172617899,24,7.86942528634598,664.380055830167,72.1118963321524,0.108540128047712,615.069698643,699.797080098,745.061249068,683.5703289845,626.6849267265,616.097051461
"Zfp612",0.000940069353620898,0.0367323172617899,24,8.25404104320448,310.396702686167,39.4205955202041,0.12700069033936,298.2340463595,327.5964801885,352.063434744,336.8697522715,278.1144023265,269.502100227
"Selt",0.000940868984288579,0.0367323172617899,24,9.22106931885686,234.263389333167,26.5169067975875,0.113192705326548,222.4279394595,248.9089587165,262.4136887835,252.8549719765,213.9832540635,204.9915229995
"1110008L16Rik",0.000942199416755329,0.0367323172617899,24,19.9999631598531,996.2263186535,123.431222502695,0.123898777006338,1025.6364233535,932.5436712615,850.185225184,942.427355084,1102.06152429,1124.503712748
"Decr2",0.000951585693838353,0.0369703331331291,24,9.36307296189922,207.580015559417,25.6017275675243,0.123334259796296,198.863462628,217.7141790855,232.377272571,225.801333678,199.4083965465,171.3154488475
"Mast4",0.000952501198250078,0.0369703331331291,24,20.9999631598531,2005.84866738383,353.721924570869,0.17634526987134,2349.3782681205,2008.68363915,1560.298273863,1865.9264219375,2005.86512682,2244.940274412
"Blcap",0.000956144082674082,0.0370034405357672,24,9.02843501035288,421.15980597975,66.6511927348336,0.158256300312852,361.7558432745,447.36586188,499.0068743695,452.461276114,390.4536186195,375.915361621
"n/a_468",0.000956686809991947,0.0370034405357672,24,9.18129921212777,85.2871914936667,12.2737966874323,0.143911371361592,77.4037751595,87.8062323375,99.9193860645,93.049117483,78.69235629,74.8522816275
"Itih5",0.000961730400195537,0.0370817274084813,24,21.9999631598531,318.007419572,109.60992889373,0.344677268980867,475.7200056825,332.5161279,232.5912234065,236.5094517715,257.627124948,373.0805837235
"Neo1",0.000970891865419543,0.037376293270485,24,22.0000368401469,1011.95717477875,172.49422516918,0.170456052359027,1024.518376125,938.8670507085,850.599695929,835.1677564835,1163.803340646,1258.7868287805
"Sybu",0.000973966725328124,0.0374223336447161,24,19.6714719565944,668.879688079584,100.382186094613,0.150075100027061,712.941975897,539.529351138,578.1731277075,661.407983906,760.907416329,760.3182735
